,textfile,imageName,imagePath,altitude.raw,ind,TL.px,HF.px,HD.px,notes
474,Gal2023_DJIMini2_20230429_065723_299.866.png.csv,Gal2023_DJIMini2_20230429_065723_299.866.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_299.866.png,50,5,491.9,154.52,329.93,
475,Gal2023_DJIMini2_20230429_065723_333.333.png.csv,Gal2023_DJIMini2_20230429_065723_333.333.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_333.333.png,50,5,510.7,150.3,329.61,
476,Gal2023_DJIMini2_20230429_065723_342.375.png.csv,Gal2023_DJIMini2_20230429_065723_342.375.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_065723/Gal2023_DJIMini2_20230429_065723_342.375.png,50,5,497.09,138.09,323.24,
477,Gal2023_DJIMini2_20230429_073102_243.744.png.csv,Gal2023_DJIMini2_20230429_073102_243.744.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_243.744.png,50,1,737.3,NA,506.41,
478,Gal2023_DJIMini2_20230429_073102_257.424.png.csv,Gal2023_DJIMini2_20230429_073102_257.424.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_257.424.png,50,1,747.63,316.36,495.34,
479,Gal2023_DJIMini2_20230429_073102_263.997.png.csv,Gal2023_DJIMini2_20230429_073102_263.997.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_263.997.png,50,1,755.66,301.57,504.32,
480,Gal2023_DJIMini2_20230429_073102_236.903.png.csv,Gal2023_DJIMini2_20230429_073102_236.903.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_236.903.png,50,2,424.16,117.61,272.16,
481,Gal2023_DJIMini2_20230429_073102_298.098.png.csv,Gal2023_DJIMini2_20230429_073102_298.098.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_298.098.png,50,2,424.86,119.92,275.9,
482,Gal2023_DJIMini2_20230429_073102_308.975.png.csv,Gal2023_DJIMini2_20230429_073102_308.975.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_308.975.png,50,2,428.88,121.61,280.73,
483,Gal2023_DJIMini2_20230429_073102_236.903.png.csv,Gal2023_DJIMini2_20230429_073102_236.903.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_236.903.png,50,3,533.3,148.85,362.43,
484,Gal2023_DJIMini2_20230429_073102_257.424.png.csv,Gal2023_DJIMini2_20230429_073102_257.424.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_257.424.png,50,3,534.91,148.96,359.4,
485,Gal2023_DJIMini2_20230429_073102_263.997.png.csv,Gal2023_DJIMini2_20230429_073102_263.997.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_073102/Gal2023_DJIMini2_20230429_073102_263.997.png,50,3,529.52,154.94,363.75,
486,Gal2023_DJIMini2_20230429_085153_161.928.png.csv,Gal2023_DJIMini2_20230429_085153_161.928.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_161.928.png,50,1,822.72,259.75,533.09,
487,Gal2023_DJIMini2_20230429_085153_184.117.png.csv,Gal2023_DJIMini2_20230429_085153_184.117.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_184.117.png,50,1,804.6,258.27,519.62,
488,Gal2023_DJIMini2_20230429_085153_216.083.png.csv,Gal2023_DJIMini2_20230429_085153_216.083.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_216.083.png,50,1,1267.69,368.57,839.87,
489,Gal2023_DJIMini2_20230429_085153_161.928.png.csv,Gal2023_DJIMini2_20230429_085153_161.928.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_161.928.png,50,2,868.17,267.27,569.9,
490,Gal2023_DJIMini2_20230429_085153_173.373.png.csv,Gal2023_DJIMini2_20230429_085153_173.373.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_173.373.png,50,2,868.04,257.17,586.72,
491,Gal2023_DJIMini2_20230429_085153_200.267.png.csv,Gal2023_DJIMini2_20230429_085153_200.267.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_085153/Gal2023_DJIMini2_20230429_085153_200.267.png,50,2,1033.25,312.29,683.18,
492,Gal2023_DJIMini2_20230429_154634_291.625.png.csv,Gal2023_DJIMini2_20230429_154634_291.625.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_291.625.png,50,1,1012.63,299.86,667.34,
493,Gal2023_DJIMini2_20230429_154634_308.875.png.csv,Gal2023_DJIMini2_20230429_154634_308.875.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_308.875.png,50,1,992.07,296.17,658.43,
494,Gal2023_DJIMini2_20230429_154634_325.659.png.csv,Gal2023_DJIMini2_20230429_154634_325.659.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_325.659.png,50,1,758.1,223.46,498.85,
495,Gal2023_DJIMini2_20230429_154634_276.676.png.csv,Gal2023_DJIMini2_20230429_154634_276.676.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_276.676.png,50,2,868.5,256.45,557.74,
496,Gal2023_DJIMini2_20230429_154634_291.625.png.csv,Gal2023_DJIMini2_20230429_154634_291.625.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_291.625.png,50,2,1028.68,295.37,670.59,
497,Gal2023_DJIMini2_20230429_154634_325.659.png.csv,Gal2023_DJIMini2_20230429_154634_325.659.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_154634/Gal2023_DJIMini2_20230429_154634_325.659.png,50,2,764.17,221.07,494.7,
498,Gal2023_DJIMini2_20230429_170438_311.978.png.csv,Gal2023_DJIMini2_20230429_170438_311.978.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_170438/Gal2023_DJIMini2_20230429_170438_311.978.png,50,1,912.83,270,562.4,
499,Gal2023_DJIMini2_20230429_170438_316.349.png.csv,Gal2023_DJIMini2_20230429_170438_316.349.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_170438/Gal2023_DJIMini2_20230429_170438_316.349.png,50,1,949.36,281.63,609.28,
500,Gal2023_DJIMini2_20230429_170438_333.366.png.csv,Gal2023_DJIMini2_20230429_170438_333.366.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230429/Gal2023_DJIMini2_20230429_170438/Gal2023_DJIMini2_20230429_170438_333.366.png,50,1,926.23,278.87,585.49,
501,Gal2023_DJIMini2_20230430_081752_307.741.png.csv,Gal2023_DJIMini2_20230430_081752_307.741.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_081752/Gal2023_DJIMini2_20230430_081752_307.741.png,50,1,1451.48,492.05,931.85,
502,Gal2023_DJIMini2_20230430_081752_320.353.png.csv,Gal2023_DJIMini2_20230430_081752_320.353.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_081752/Gal2023_DJIMini2_20230430_081752_320.353.png,50,1,1357.7,435.91,928.22,
503,Gal2023_DJIMini2_20230430_081752_325.192.png.csv,Gal2023_DJIMini2_20230430_081752_325.192.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_081752/Gal2023_DJIMini2_20230430_081752_325.192.png,50,1,1401.8,482.79,935.71,
504,Gal2023_DJIMini2_20230430_152845_219.986.png.csv,Gal2023_DJIMini2_20230430_152845_219.986.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_219.986.png,50,1,973.88,301.89,647.87,
505,Gal2023_DJIMini2_20230430_152845_234.601.png.csv,Gal2023_DJIMini2_20230430_152845_234.601.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_234.601.png,50,1,976.65,303.69,650.91,
506,Gal2023_DJIMini2_20230430_152845_242.509.png.csv,Gal2023_DJIMini2_20230430_152845_242.509.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_242.509.png,50,1,998.24,315.55,668,
507,Gal2023_DJIMini2_20230430_152845_242.509.png.csv,Gal2023_DJIMini2_20230430_152845_242.509.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_242.509.png,50,2,737.54,218.71,494.45,
508,Gal2023_DJIMini2_20230430_152845_248.csv,Gal2023_DJIMini2_20230430_152845_248.281.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_248.281.png,50,2,742.19,NA,474.08,
509,Gal2023_DJIMini2_20230430_152845_258.158.png.csv,Gal2023_DJIMini2_20230430_152845_258.158.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_258.158.png,50,2,725.36,217.34,481.18,
510,Gal2023_DJIMini2_20230430_152845_310.810.png.csv,Gal2023_DJIMini2_20230430_152845_310.810.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_310.810.png,50,3,709.69,223.2,450.8,
511,Gal2023_DJIMini2_20230430_152845_324.391.png.csv,Gal2023_DJIMini2_20230430_152845_324.391.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230430/Gal2023_DJIMini2_20230430_152845/Gal2023_DJIMini2_20230430_152845_324.391.png,50,3,681.75,210.97,428.54,
